tweet_count,City,id,tweet_text,timestamp,hashtags,username,mentions,rewtweets,replies,link,day,hour,minute,during_fire,is-fire-related,text_nourl,key_score,from_locations,sent,clusters
172.0,"Paradise, CA",1.07e+18,“paradise lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...i will be… https://www.instagram.com/p/bqbnfy8fosn/?utm_source=ig_twitter_share&amp;igshid=1j0qtk6yud7pd,2018-11-21 05:56:01+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1065121633474613248,21,5,56,1,1,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… ,1,"Paradise, CA",0.0,1
171.0,"Paradise, CA",1.07e+18,“paradise lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...i will be… https://www.instagram.com/p/bqbnwaml-vx/?utm_source=ig_twitter_share&amp;igshid=17qwqg3ldyqs5,2018-11-21 05:58:11+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1065122182492241920,21,5,58,1,1,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… ,1,"Paradise, CA",0.0,1
170.0,"Paradise, CA",1.07e+18,“paradise lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...i will be… https://www.instagram.com/p/bqbnnumlrhg/?utm_source=ig_twitter_share&amp;igshid=1uz0t0ajns8ea,2018-11-21 06:00:36+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1065122787818422272,21,6,0,1,1,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… ,1,"Paradise, CA",0.0,1
137.0,"Paradise, CA",1.07e+18,“paradise lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...i will be… https://www.instagram.com/p/bqefkc1fkzd/?utm_source=ig_twitter_share&amp;igshid=14vr4n8sg7aay,2018-11-22 04:57:12+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1065469221335953408,22,4,57,1,1,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… ,1,"Paradise, CA",0.0,1
136.0,"Paradise, CA",1.07e+18,“paradise lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...i will be… https://www.instagram.com/p/bqefyhtfb0k/?utm_source=ig_twitter_share&amp;igshid=r9g50tvnxshi,2018-11-22 04:59:08+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1065469706096697344,22,4,59,1,1,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… ,1,"Paradise, CA",0.0,1
135.0,"Paradise, CA",1.07e+18,“paradise lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...i will be… https://www.instagram.com/p/bqefps5f3d9/?utm_source=ig_twitter_share&amp;igshid=1hsu4ynnc002c,2018-11-22 05:01:27+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1065470289646096384,22,5,1,1,1,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… ,1,"Paradise, CA",0.0,1
134.0,"Paradise, CA",1.07e+18,“paradise lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...i will be… https://www.instagram.com/p/bqefxbmfahv/?utm_source=ig_twitter_share&amp;igshid=179wegf2kpdoj,2018-11-22 05:02:30+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1065470553564356608,22,5,2,1,1,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… ,1,"Paradise, CA",0.0,1
133.0,"Paradise, CA",1.07e+18,“paradise lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...i will be… https://www.instagram.com/p/bqegoh0lubz/?utm_source=ig_twitter_share&amp;igshid=28x7fjcqizz6,2018-11-22 05:06:33+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1065471572625031168,22,5,6,1,1,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… ,1,"Paradise, CA",0.0,1
132.0,"Paradise, CA",1.07e+18,“paradise lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...i will be… https://www.instagram.com/p/bqegiuglcqw/?utm_source=ig_twitter_share&amp;igshid=16q13lnkxu22z,2018-11-22 05:09:18+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1065472264760631298,22,5,9,1,1,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… ,1,"Paradise, CA",0.0,1
131.0,"Paradise, CA",1.07e+18,“paradise lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...i will be… https://www.instagram.com/p/bqek5wxl2d-/?utm_source=ig_twitter_share&amp;igshid=9cotu8548bj9,2018-11-22 05:47:19+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1065481831661821953,22,5,47,1,1,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… ,1,"Paradise, CA",0.0,1
334.0,Butte County,1.06e+18,"“when i am afraid, i put my trust in you.” psalm 56:3 #firstresponders #sheriff #buttecounty #campfire2018 #calfire @oroville, california https://www.instagram.com/p/bqu8cfwlwdv/?utm_source=ig_twitter_share&amp;igshid=1m8p6s57rpo1m",2018-11-18 15:47:50+00:00,#firstresponders #sheriff #buttecounty #campfire2018 #calfire,AaronComfortDog,,0,0,https://twitter.com/AaronComfortDog/status/1064183407800971264,18,15,47,1,1,"“When I am afraid, I put my trust in you.” Psalm 56:3 #firstresponders #sheriff #buttecounty #campfire2018 #calfire @Oroville, California ",2,"Oroville, CA",0.0,0
440.0,"Paradise, CA",1.06e+18,"@12volttattoo made this amazing picture for the camp fire. i was not affected by the fires personally. i do have co-workers, friends, former co-workers, friends of friends, and all their… https://www.instagram.com/p/bqloodrhyez/?utm_source=ig_twitter_share&amp;igshid=d4xfrbs7aw1e",2018-11-14 21:15:53+00:00,,originalorange6,,0,0,https://twitter.com/originalorange6/status/1062816410710220801,14,21,15,1,1,"@12volttattoo made this amazing picture for the Camp Fire. I was not affected by the fires personally. I do have co-workers, friends, former co-workers, friends of friends, and all their… ",2,"Chico, CA",1.0,4
669.0,"Paradise, CA",1.06e+18,"@chico, california https://www.instagram.com/p/bp_npy5hgspg1ky15a26xae7dia04rtuvxbw8q0/?utm_source=ig_twitter_share&amp;igshid=oaa37q3alyzp",2018-11-10 05:14:54+00:00,,NosferKitty,,0,0,https://twitter.com/NosferKitty/status/1061125022666887168,10,5,14,1,1,"@Chico, California ",0,"Chico, CA",1.0,0
502.0,"Paradise, CA",1.06e+18,@elonmusk i heard you got a little more free time recently. let's build some rad solar powered shipping container homes in paradise ?,2018-11-13 06:07:30+00:00,,phi11ip_jordan,@elonmusk,0,0,https://twitter.com/phi11ip_jordan/status/1062225421654142976,13,6,7,1,1,@elonmusk i heard you got a little more free time recently. let's build some rad solar powered shipping container homes in paradise ?,0,"Chico, CA",1.0,0
314.0,"Paradise, CA",1.06e+18,"@glblctzn with get_repost ・・・ residences leveled by the camp fire line a cul-de-sac in paradise, calif., on thursday, nov. 15, 2018. at least 66 people have been killed in wildfires that… https://www.instagram.com/p/bqtxdhkg6oo/?utm_source=ig_twitter_share&amp;igshid=1m6ex8ru5hheq",2018-11-18 05:35:36+00:00,,councilchick,@GlblCtzn,0,0,https://twitter.com/councilchick/status/1064029335118594048,18,5,35,1,1,"@glblctzn with get_repost ・・・ Residences leveled by the Camp Fire line a cul-de-sac in Paradise, Calif., on Thursday, Nov. 15, 2018. At least 66 people have been killed in wildfires that… ",2,"Paradise, CA",0.0,0
359.0,"Paradise, CA",1.06e+18,"#aqi in #chicocalifornia right now #campfire @chico, california https://www.instagram.com/p/bqqmmjmhw7iyrwklzfinm7iksgo6cl-lozget40/?utm_source=ig_twitter_share&amp;igshid=1vengfqjggc4h",2018-11-16 19:33:20+00:00,#AQI #chicocalifornia #campfire,sellnout,,0,0,https://twitter.com/sellnout/status/1063515381497765889,16,19,33,1,1,"#AQI in #chicocalifornia right now #campfire @Chico, California ",1,"Chico, CA",1.0,0
403.0,"Paradise, CA",1.06e+18,"#beauty in the face of horror #honor#hope #oldglory #paradiselost #smoke#haze #campfire @gooddaysac @thisisgarcia9 calfire @cbssacramento @cbsnews @kpixtv @paradise, california https://www.instagram.com/p/bqnl53fj1hi/?utm_source=ig_twitter_share&amp;igshid=116qh830ubd6v",2018-11-15 19:16:18+00:00,#beauty #oldglory #paradiselost #CampFire,Alisabecerra,@GoodDaySac @thisisgarcia9 @CBSSacramento @CBSNews @KPIXtv,0,0,https://twitter.com/Alisabecerra/status/1063148703928737792,15,19,16,1,1,"#beauty in the face of horror #honor#hope #oldglory #paradiselost #smoke#haze #CampFire @gooddaysac @thisisgarcia9 calfire @cbssacramento @cbsnews @kpixtv @Paradise, California ",2,"Paradise, CA",1.0,0
408.0,"Paradise, CA",1.06e+18,"#calfire is making headway in containing the #campfire. please pray for their safety. #firefighter #brave #hero #paradise #oroville #chico @chico, california https://www.instagram.com/p/bqnwgbxfkau/?utm_source=ig_twitter_share&amp;igshid=cp13douwxktu",2018-11-15 17:01:41+00:00,#Calfire #campfire #firefighter #brave #hero #paradise #oroville #chico,AaronComfortDog,,3,0,https://twitter.com/AaronComfortDog/status/1063114829580455936,15,17,1,1,1,"#Calfire is making headway in containing the #campfire. Please pray for their safety. #firefighter #brave #hero #paradise #oroville #chico @Chico, California ",3,"Chico, CA",1.0,0
695.0,"Paradise, CA",1.06e+18,"#calfirelocal2881 leadership along with #iaff, #cpf and the cdf firefighters benevolent foundation are in #buttecounty assisting active and retired members who have been affected by the… https://www.instagram.com/p/bp-mx12ldif/?utm_source=ig_twitter_share&amp;igshid=13tfly6pxhmex",2018-11-09 19:44:36+00:00,#calfirelocal2881 #IAFF #CPF #ButteCounty,calfirel2881,,2,0,https://twitter.com/calfirel2881/status/1060981501997780992,9,19,44,1,1,"#calfirelocal2881 leadership along with #IAFF, #CPF and the CDF Firefighters Benevolent Foundation are in #ButteCounty assisting active and retired members who have been affected by the… ",2,"Chico, CA",1.0,4
626.0,"Paradise, CA",1.06e+18,#california needs you. we had to deal with another shooting and now the fires. please #donate or #spreadtheword. #gofundme:… https://www.instagram.com/p/bqbgmk5hav7/?utm_source=ig_twitter_share&amp;igshid=148wo67zphlba,2018-11-10 22:48:27+00:00,#California #donate #spreadtheword #Gofundme,artdiaryofgina,,0,0,https://twitter.com/artdiaryofgina/status/1061390157830590465,10,22,48,1,1,#California needs you. We had to deal with another shooting and now the fires. Please #donate or #spreadtheword. #Gofundme:… ,1,"Paradise, CA",1.0,0
600.0,"Paradise, CA",1.06e+18,"#californiawildfires #paradiseca ##firefighter #wildfires #deceased #notgood #besafe #besmart this shows there are still good people. #tslb #boldcastify @paradise, california https://www.instagram.com/p/bqcbeltgaym/?utm_source=ig_twitter_share&amp;igshid=dttm18s33o7i",2018-11-11 07:22:40+00:00,#californiawildfires #ParadiseCA #firefighter #WildFires #Deceased #NotGood #BeSafe #BeSmart #TSLB #Boldcastify,Boldcastify,,0,0,https://twitter.com/Boldcastify/status/1061519564029206529,11,7,22,1,1,"#californiawildfires #ParadiseCA ##firefighter #WildFires #Deceased #NotGood #BeSafe #BeSmart This shows there are still good people. #TSLB #Boldcastify @Paradise, California ",3,"Paradise, CA",1.0,0
