tweet_count,City,id,tweet_text,timestamp,hashtags,username,mentions,rewtweets,replies,link,day,hour,minute,during_fire,is-fire-related,text_nourl,key_score,from_locations,sent
202,"Paradise, CA",1.06E+18,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… https://www.instagram.com/p/BqaFoxeAb9O/?utm_source=ig_twitter_share&amp;igshid=1ss3xzo0184v1,2018-11-20 16:17:48+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064915725117091840,20,16,17,1,1,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be…,1,"Magalia, CA",0
201,"Paradise, CA",1.06E+18,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… https://www.instagram.com/p/BqaE6JzgVsn/?utm_source=ig_twitter_share&amp;igshid=1uz2me6mhapfa,2018-11-20 16:25:16+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1064917604773576706,20,16,25,1,1,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be…,1,"Paradise, CA",0
175,"Paradise, CA",1.07E+18,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… https://www.instagram.com/p/Bqbmg0AFlAo/?utm_source=ig_twitter_share&amp;igshid=17kb1zer5wvo8,2018-11-21 05:50:58+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1065120365259751424,21,5,50,1,1,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be…,1,"Paradise, CA",0
174,"Paradise, CA",1.07E+18,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… https://www.instagram.com/p/Bqbmocmldvo/?utm_source=ig_twitter_share&amp;igshid=wf9vxpwzq6np,2018-11-21 05:51:57+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1065120612677558278,21,5,51,1,1,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be…,1,"Paradise, CA",0
173,"Paradise, CA",1.07E+18,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… https://www.instagram.com/p/Bqbmt0FlY38/?utm_source=ig_twitter_share&amp;igshid=qx5n2002dmm3,2018-11-21 05:52:43+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1065120804558430208,21,5,52,1,1,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be…,1,"Paradise, CA",0
172,"Paradise, CA",1.07E+18,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… https://www.instagram.com/p/BqbnFy8FoSN/?utm_source=ig_twitter_share&amp;igshid=1j0qtk6yud7pd,2018-11-21 05:56:01+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1065121633474613248,21,5,56,1,1,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be…,1,"Paradise, CA",0
171,"Paradise, CA",1.07E+18,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… https://www.instagram.com/p/BqbnWAml-vX/?utm_source=ig_twitter_share&amp;igshid=17qwqg3ldyqs5,2018-11-21 05:58:11+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1065122182492241920,21,5,58,1,1,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be…,1,"Paradise, CA",0
170,"Paradise, CA",1.07E+18,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… https://www.instagram.com/p/BqbnnuMlrHG/?utm_source=ig_twitter_share&amp;igshid=1uz0t0ajns8ea,2018-11-21 06:00:36+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1065122787818422272,21,6,0,1,1,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be…,1,"Paradise, CA",0
137,"Paradise, CA",1.07E+18,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… https://www.instagram.com/p/BqeFKC1FKZd/?utm_source=ig_twitter_share&amp;igshid=14vr4n8sg7aay,2018-11-22 04:57:12+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1065469221335953408,22,4,57,1,1,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be…,1,"Paradise, CA",0
136,"Paradise, CA",1.07E+18,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… https://www.instagram.com/p/BqeFYhtFb0K/?utm_source=ig_twitter_share&amp;igshid=r9g50tvnxshi,2018-11-22 04:59:08+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1065469706096697344,22,4,59,1,1,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be…,1,"Paradise, CA",0
135,"Paradise, CA",1.07E+18,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… https://www.instagram.com/p/BqeFpS5F3d9/?utm_source=ig_twitter_share&amp;igshid=1hsu4ynnc002c,2018-11-22 05:01:27+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1065470289646096384,22,5,1,1,1,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be…,1,"Paradise, CA",0
134,"Paradise, CA",1.07E+18,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… https://www.instagram.com/p/BqeFxBMFAHV/?utm_source=ig_twitter_share&amp;igshid=179wegf2kpdoj,2018-11-22 05:02:30+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1065470553564356608,22,5,2,1,1,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be…,1,"Paradise, CA",0
133,"Paradise, CA",1.07E+18,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… https://www.instagram.com/p/BqeGOh0luBz/?utm_source=ig_twitter_share&amp;igshid=28x7fjcqizz6,2018-11-22 05:06:33+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1065471572625031168,22,5,6,1,1,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be…,1,"Paradise, CA",0
132,"Paradise, CA",1.07E+18,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… https://www.instagram.com/p/BqeGiuglCQW/?utm_source=ig_twitter_share&amp;igshid=16q13lnkxu22z,2018-11-22 05:09:18+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1065472264760631298,22,5,9,1,1,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be…,1,"Paradise, CA",0
131,"Paradise, CA",1.07E+18,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be… https://www.instagram.com/p/BqeK5Wxl2d-/?utm_source=ig_twitter_share&amp;igshid=9cotu8548bj9,2018-11-22 05:47:19+00:00,,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1065481831661821953,22,5,47,1,1,“Paradise Lost”...we will never be able to replace what we had....and we will never forget what the fire took away...hoping that some day we could return to see it again ...I will be…,1,"Paradise, CA",0
,"Paradise, CA",1.06E+18,"“The Lord is with you mighty warrior!” Is what God spoke to Gideon as he was hiding in fear of his enemies. He must have through, “ummm me?” • Without missing a beat he returned the… https://www.instagram.com/p/Bprxz5BB3h6/?utm_source=ig_twitter_share&amp;igshid=34e02eybm0sa",2018-11-02 16:06:07+00:00,,AshleyMJackson,,0,0,https://twitter.com/AshleyMJackson/status/1058389801244786688,2,16,6,0,0,"“The Lord is with you mighty warrior!” Is what God spoke to Gideon as he was hiding in fear of his enemies. He must have through, “ummm me?” • Without missing a beat he returned the…",0,"Chico, CA",0
334,Butte County,1.06E+18,"“When I am afraid, I put my trust in you.” Psalm 56:3 #firstresponders #sheriff #buttecounty #campfire2018 #calfire @Oroville, California https://www.instagram.com/p/BqU8cFWlWDv/?utm_source=ig_twitter_share&amp;igshid=1m8p6s57rpo1m",2018-11-18 15:47:50+00:00,#firstresponders #sheriff #buttecounty #campfire2018 #calfire,AaronComfortDog,,0,0,https://twitter.com/AaronComfortDog/status/1064183407800971264,18,15,47,1,1,"“When I am afraid, I put my trust in you.” Psalm 56:3 #firstresponders #sheriff #buttecounty #campfire2018 #calfire @Oroville, California",2,"Oroville, CA",0
369,Butte County,1.06E+18,“You gonna eat that?” #sisters #B&amp;G #Biscuits&amp;Georgia #drooling @Oroville / Feather Falls Casino KOA Journey https://www.instagram.com/p/BqS4qFrFHjnKQPHxbGPGzZ_vSw9LsdfP0dioo40/?utm_source=ig_twitter_share&amp;igshid=1w61k26la7xcr,2018-11-17 20:36:19+00:00,#sisters #B #Biscuits #drooling,BristolPistolTN,,0,0,https://twitter.com/BristolPistolTN/status/1063893617390039043,17,20,36,1,0,“You gonna eat that?” #sisters #B&amp;G #Biscuits&amp;Georgia #drooling @Oroville / Feather Falls Casino KOA Journey,0,"South Oroville, CA",1
32,Butte County,1.07E+18,”I have accepted fear as part of life – specifically the fear of change... I have gone ahead despite the pounding in the heart that says: turn back”.... ​#nottakentoday #aspiretoinspire… https://www.instagram.com/p/BqmGIQqHaWB/?utm_source=ig_twitter_share&amp;igshid=1pbs08ik4qk57,2018-11-25 07:39:37+00:00,#nottakentoday #aspiretoinspire,bridgit724,,0,0,https://twitter.com/bridgit724/status/1066597257397526529,25,7,39,1,0,”I have accepted fear as part of life – specifically the fear of change... I have gone ahead despite the pounding in the heart that says: turn back”.... ​#nottakentoday #aspiretoinspire…,0,"Oroville, CA",0
440,"Paradise, CA",1.06E+18,"@12volttattoo made this amazing picture for the Camp Fire. I was not affected by the fires personally. I do have co-workers, friends, former co-workers, friends of friends, and all their… https://www.instagram.com/p/BqLOoDRHyEz/?utm_source=ig_twitter_share&amp;igshid=d4xfrbs7aw1e",2018-11-14 21:15:53+00:00,,originalorange6,,0,0,https://twitter.com/originalorange6/status/1062816410710220801,14,21,15,1,1,"@12volttattoo made this amazing picture for the Camp Fire. I was not affected by the fires personally. I do have co-workers, friends, former co-workers, friends of friends, and all their…",0,"Chico, CA",1
