tweet_count,City,id,tweet_text,timestamp,hashtags,username,mentions,rewtweets,replies,link,day,hour,minute,during_fire,text_nourl,key_score,from_locations
,"Paradise, CA",1.0581789474254193e+18,"Watching the volleyball playoff game on my tablet. Couldn’t get to Paradise to watch Burney play against Paradise Adventist. @Paradise, California https://www.instagram.com/p/BpqR7MIgu5JeXm-23Sm1dy-vxKMgNIEBwHJbaE0/?utm_source=ig_twitter_share&amp;igshid=1bitam7s4zqux",2018-11-02 02:08:15+00:00,,bobjehn,,0,0,https://twitter.com/bobjehn/status/1058178947425419264,2,2,8,0,"Watching the volleyball playoff game on my tablet. Couldn’t get to Paradise to watch Burney play against Paradise Adventist. @Paradise, California ",0,"Paradise, CA"
,"Paradise, CA",1.0581895212406333e+18,"Learn something new each day! 場所: Chico, California https://www.instagram.com/p/BpqWvPPHvIo/?utm_source=ig_twitter_share&amp;igshid=1rzck2zgo1bmb",2018-11-02 02:50:16+00:00,,Highwired,,0,0,https://twitter.com/Highwired/status/1058189521240633345,2,2,50,0,"Learn something new each day! 場所: Chico, California ",0,"Chico, CA"
,"Paradise, CA",1.0581922636233933e+18,"#rippeep @Chico, California https://www.instagram.com/p/BpqX5utlrX9kcQ52U3hFHikPrnPCET6AB1V_-00/?utm_source=ig_twitter_share&amp;igshid=rgtss69b5vec",2018-11-02 03:01:10+00:00,#rippeep,BT6_ERA,,0,0,https://twitter.com/BT6_ERA/status/1058192263623393281,2,3,1,0,"#rippeep @Chico, California ",0,"Chico, CA"
,"Paradise, CA",1.0582051322765555e+18,Flowers are a symbol of God's love for me. Call it a love kiss if you will. Well then His love for me must be big and beautiful just ike this flower. #dahlias are so pretty. What… https://www.instagram.com/p/Bpqd1eLnT8_/?utm_source=ig_twitter_share&amp;igshid=yj8cyo53x46m,2018-11-02 03:52:18+00:00,#dahlias,itry2frog1st,,0,0,https://twitter.com/itry2frog1st/status/1058205132276555776,2,3,52,0,Flowers are a symbol of God's love for me. Call it a love kiss if you will. Well then His love for me must be big and beautiful just ike this flower. #dahlias are so pretty. What… ,0,"Chico, CA"
,"Paradise, CA",1.0582068623682968e+18,Cougars advance to section finals with 3-0 sweep of Burney HS. sarbear34_ and quincey_carter5 with 13 kills each to lead the way. Finals are at Red Bluff HS on Saturday night at 7pm. You… https://www.instagram.com/p/BpqenmdglmY/?utm_source=ig_twitter_share&amp;igshid=159lyfgttd2hr,2018-11-02 03:59:11+00:00,,paacougars,,1,0,https://twitter.com/paacougars/status/1058206862368296960,2,3,59,0,Cougars advance to section finals with 3-0 sweep of Burney HS. sarbear34_ and quincey_carter5 with 13 kills each to lead the way. Finals are at Red Bluff HS on Saturday night at 7pm. You… ,0,"Paradise, CA"
,"Paradise, CA",1.0582236019109313e+18,Thank you for all of those who showed up and had a spooky time with us for Halloween! More from this show coming soon... @The Big Room At Sierra Nevada Brewing Company https://www.instagram.com/p/BpqmOzrHlDP/?utm_source=ig_twitter_share&amp;igshid=9lvejjo5z8gi,2018-11-02 05:05:42+00:00,,Decades,,0,0,https://twitter.com/Decades/status/1058223601910931457,2,5,5,0,Thank you for all of those who showed up and had a spooky time with us for Halloween! More from this show coming soon... @The Big Room At Sierra Nevada Brewing Company ,0,"Chico, CA"
,"Paradise, CA",1.0582270119806812e+18,"low quality l8 nite pic of an above average curb hang w my sp00ky bois n gürls @Chico, California https://www.instagram.com/p/BpqnyVRF4jkhlBtFwhih_Eaay5y14iPDTG8Xjc0/?utm_source=ig_twitter_share&amp;igshid=1d9atpxtx0kbt",2018-11-02 05:19:15+00:00,,nocakeyky,,0,0,https://twitter.com/nocakeyky/status/1058227011980681217,2,5,19,0,"low quality l8 nite pic of an above average curb hang w my sp00ky bois n gürls @Chico, California ",0,"Chico, CA"
,"Paradise, CA",1.0582350341029806e+18,"Happy Halloween @Chico, California https://www.instagram.com/p/Bpqrb2uAtC3/?utm_source=ig_twitter_share&amp;igshid=35jzf05gs2d7",2018-11-02 05:51:07+00:00,,MirandaParkyn,,0,0,https://twitter.com/MirandaParkyn/status/1058235034102980608,2,5,51,0,"Happy Halloween @Chico, California ",0,"Chico, CA"
,Butte County,1.05824412538692e+18,Feather: Running http://whatsrunning.billdurr.com/sec/5589,2018-11-02 06:27:15+00:00,,whats_running,,0,0,https://twitter.com/whats_running/status/1058244125386919937,2,6,27,0,Feather: Running ,0,Butte County
,Butte County,1.0583185978676099e+18,Feather: Running,2018-11-02 11:23:10+00:00,,whats_running,,0,0,https://twitter.com/whats_running/status/1058318597867610113,2,11,23,0,Feather: Running,0,Butte County
,"Paradise, CA",1.0583898012447866e+18,"“The Lord is with you mighty warrior!” Is what God spoke to Gideon as he was hiding in fear of his enemies. He must have through, “ummm me?” • Without missing a beat he returned the… https://www.instagram.com/p/Bprxz5BB3h6/?utm_source=ig_twitter_share&amp;igshid=34e02eybm0sa",2018-11-02 16:06:07+00:00,,AshleyMJackson,,0,0,https://twitter.com/AshleyMJackson/status/1058389801244786688,2,16,6,0,"“The Lord is with you mighty warrior!” Is what God spoke to Gideon as he was hiding in fear of his enemies. He must have through, “ummm me?” • Without missing a beat he returned the… ",0,"Chico, CA"
,"Paradise, CA",1.0583908160440032e+18,November Plantings Inside & Outside: *May vary depending on your zone. We have a perfect Herb Windowsill Garden Kit that will help you get you started on your herb kitchen garden. Check it out here: http://ow.ly/KD5I30msGez,2018-11-02 16:10:09+00:00,,SustainableSeed,,0,0,https://twitter.com/SustainableSeed/status/1058390816044003328,2,16,10,0,November Plantings Inside & Outside: *May vary depending on your zone. We have a perfect Herb Windowsill Garden Kit that will help you get you started on your herb kitchen garden. Check it out here: ,0,"Chico, CA"
,"Paradise, CA",1.0584146699608678e+18,"Chico friends, follow this blog from byovoice a breath of fresh air and critical thinking coming from Chico State. ・・・ Why do humans still choose to eat meat despite the obvious… https://www.instagram.com/p/Bpr9F0qn-RA/?utm_source=ig_twitter_share&amp;igshid=1nwlexwzvq0zy",2018-11-02 17:44:56+00:00,,chicovegan,,0,0,https://twitter.com/chicovegan/status/1058414669960867841,2,17,44,0,"Chico friends, follow this blog from byovoice a breath of fresh air and critical thinking coming from Chico State. ・・・ Why do humans still choose to eat meat despite the obvious… ",0,"Chico, CA"
,"Paradise, CA",1.0584214523351695e+18,The #babylock Solaris gets its turn in the #limelight. This built in design is perfect for #christmas. #cathyssewvac #homedecor #presents #chico #channel12news #sewingproject @Honey Run… https://www.instagram.com/p/BpsANJ0HHN_/?utm_source=ig_twitter_share&amp;igshid=17uedk7fzlt5l,2018-11-02 18:11:53+00:00,#babylock #limelight #christmas #cathyssewvac #homedecor #presents #chico #channel12news #sewingproject,cathyssewvac,,0,0,https://twitter.com/cathyssewvac/status/1058421452335169536,2,18,11,0,The #babylock Solaris gets its turn in the #limelight. This built in design is perfect for #christmas. #cathyssewvac #homedecor #presents #chico #channel12news #sewingproject @Honey Run… ,0,"Chico, CA"
,"Paradise, CA",1.058425750687146e+18,"Oops, caught Dustin prepping for the filming. Those #riccar vacuums sure are looking good. #americanmade #cleaning #chico #gettingreadyforchristmas #honeyrunquilters @Cathy's Sew &amp; Vac… https://www.instagram.com/p/BpsCJs-nr4f/?utm_source=ig_twitter_share&amp;igshid=19o26d5rkxuw6",2018-11-02 18:28:58+00:00,#riccar #americanmade #cleaning #chico #gettingreadyforchristmas #honeyrunquilters,cathyssewvac,,0,0,https://twitter.com/cathyssewvac/status/1058425750687145984,2,18,28,0,"Oops, caught Dustin prepping for the filming. Those #riccar vacuums sure are looking good. #americanmade #cleaning #chico #gettingreadyforchristmas #honeyrunquilters @Cathy's Sew &amp; Vac… ",0,"Chico, CA"
,"Paradise, CA",1.058431910865584e+18,Happy Friday hope your weekend is beeutiful -link in bio . . . . . #photo #instalike #nature #pmgridchallenge #instagram #instadaily #instatravel #vacation #landscape… https://www.instagram.com/p/BpsE9E6FTDI/?utm_source=ig_twitter_share&amp;igshid=tklxn71fqz67,2018-11-02 18:53:26+00:00,#photo #instalike #nature #pmgridchallenge #instagram #instadaily #instatravel #vacation #landscape,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1058431910865584128,2,18,53,0,Happy Friday hope your weekend is beeutiful -link in bio . . . . . #photo #instalike #nature #pmgridchallenge #instagram #instadaily #instatravel #vacation #landscape… ,0,"Paradise, CA"
,"Paradise, CA",1.0584320504478432e+18,Happy Friday hope your weekend is beautiful -link in bio . . . . . #photo #instalike #nature #pmgridchallenge #instagram #instadaily #instatravel #vacation #landscape… https://www.instagram.com/p/BpsFBS8FWJY/?utm_source=ig_twitter_share&amp;igshid=14s55hizh8pss,2018-11-02 18:54:00+00:00,#photo #instalike #nature #pmgridchallenge #instagram #instadaily #instatravel #vacation #landscape,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1058432050447843328,2,18,54,0,Happy Friday hope your weekend is beautiful -link in bio . . . . . #photo #instalike #nature #pmgridchallenge #instagram #instadaily #instatravel #vacation #landscape… ,0,"Paradise, CA"
,"Paradise, CA",1.0584324140017089e+18,Happy Friday hope your weekend is beeutiful -link in bio . . . . . #photo #instalike #nature #pmgridchallenge #instagram #instadaily #instatravel #vacation #landscape… https://www.instagram.com/p/BpsFFW9Fqjn/?utm_source=ig_twitter_share&amp;igshid=dvnakydahf52,2018-11-02 18:55:26+00:00,#photo #instalike #nature #pmgridchallenge #instagram #instadaily #instatravel #vacation #landscape,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1058432414001709056,2,18,55,0,Happy Friday hope your weekend is beeutiful -link in bio . . . . . #photo #instalike #nature #pmgridchallenge #instagram #instadaily #instatravel #vacation #landscape… ,0,"Paradise, CA"
,"Paradise, CA",1.0584325789554975e+18,Can't wait for you to join us to share a meal together...potluck in the Fireside Room at Neighborhood Church Chico on this Sunday Nov 4th at 530p followed by worship. Bring a dish to… https://www.instagram.com/p/BpsFQxAHICg/?utm_source=ig_twitter_share&amp;igshid=lpkhd337wyot,2018-11-02 18:56:06+00:00,,teamwilkins,,1,0,https://twitter.com/teamwilkins/status/1058432578955497473,2,18,56,0,Can't wait for you to join us to share a meal together...potluck in the Fireside Room at Neighborhood Church Chico on this Sunday Nov 4th at 530p followed by worship. Bring a dish to… ,0,"Chico, CA"
,"Paradise, CA",1.0584527211357715e+18,#ERROR!,2018-11-02 20:16:08+00:00,,Phebae18,,0,0,https://twitter.com/Phebae18/status/1058452721135771648,2,20,16,0,#ERROR!,0,"Paradise, CA"
,"Paradise, CA",1.0584634534075267e+18,Tonight catch me at @Deejay_Eclectic dropping all of todays bangers and yesterdays favorites! Music starts at 9pm #chicoca #chicostate #TheBeachNightclub #downtownchico @The Beach in Chico https://www.instagram.com/p/BpsR-TonPwZ/?utm_source=ig_twitter_share&amp;igshid=1lm2lrxwuvkxv,2018-11-02 20:58:47+00:00,#chicoca #chicostate #TheBeachNightclub #downtownchico,Deejay_Eclectic,@Deejay_Eclectic,0,0,https://twitter.com/Deejay_Eclectic/status/1058463453407526912,2,20,58,0,Tonight catch me at @Deejay_Eclectic dropping all of todays bangers and yesterdays favorites! Music starts at 9pm #chicoca #chicostate #TheBeachNightclub #downtownchico @The Beach in Chico ,0,"Chico, CA"
,Butte County,1.0584644039500472e+18,Feather: Running http://whatsrunning.billdurr.com/sec/5589,2018-11-02 21:02:33+00:00,,whats_running,,0,0,https://twitter.com/whats_running/status/1058464403950047232,2,21,2,0,Feather: Running ,0,Butte County
,"Paradise, CA",1.0584790599176233e+18,"This is very late, but Chicoween was pretty great this year, love all my spooky friends @Chico, California https://www.instagram.com/p/BpsaZqdH3KF/?utm_source=ig_twitter_share&amp;igshid=tx9salrcu1e4",2018-11-02 22:00:48+00:00,,coramichele3,,0,0,https://twitter.com/coramichele3/status/1058479059917623296,2,22,0,0,"This is very late, but Chicoween was pretty great this year, love all my spooky friends @Chico, California ",0,"Chico, CA"
,"Paradise, CA",1.0584913480624947e+18,Gwennie says have a nice weekend... Tap bio link . . . . . #photo #instalike #nature #pmgridchallenge #instagram #instadaily #instatravel #vacation #landscape #flyinghorsedesigncom… https://www.instagram.com/p/Bpsf-0llNSL/?utm_source=ig_twitter_share&amp;igshid=1ofkx85nz0rl6,2018-11-02 22:49:37+00:00,#photo #instalike #nature #pmgridchallenge #instagram #instadaily #instatravel #vacation #landscape #flyinghorsedesigncom,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1058491348062494720,2,22,49,0,Gwennie says have a nice weekend... Tap bio link . . . . . #photo #instalike #nature #pmgridchallenge #instagram #instadaily #instatravel #vacation #landscape #flyinghorsedesigncom… ,0,"Paradise, CA"
,"Paradise, CA",1.058491789064065e+18,have a nice weekend... Tap bio link . . . . . #photo #instalike #nature #pmgridchallenge #instagram #instadaily #instatravel #vacation #landscape #flyinghorsedesigncom #travel… https://www.instagram.com/p/BpsgMMFlFGv/?utm_source=ig_twitter_share&amp;igshid=abj5wvqjmyv6,2018-11-02 22:51:22+00:00,#photo #instalike #nature #pmgridchallenge #instagram #instadaily #instatravel #vacation #landscape #flyinghorsedesigncom #travel,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1058491789064065024,2,22,51,0,have a nice weekend... Tap bio link . . . . . #photo #instalike #nature #pmgridchallenge #instagram #instadaily #instatravel #vacation #landscape #flyinghorsedesigncom #travel… ,0,"Paradise, CA"
,"Paradise, CA",1.0584920256060703e+18,have a nice weekend... Tap bio link . . . . . #photo #instalike #nature #pmgridchallenge #instagram #instadaily #instatravel #vacation #landscape #flyinghorsedesigncom #travel… https://www.instagram.com/p/BpsgSSPlKaV/?utm_source=ig_twitter_share&amp;igshid=19znwm88vox0a,2018-11-02 22:52:19+00:00,#photo #instalike #nature #pmgridchallenge #instagram #instadaily #instatravel #vacation #landscape #flyinghorsedesigncom #travel,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1058492025606070272,2,22,52,0,have a nice weekend... Tap bio link . . . . . #photo #instalike #nature #pmgridchallenge #instagram #instadaily #instatravel #vacation #landscape #flyinghorsedesigncom #travel… ,0,"Paradise, CA"
,"Paradise, CA",1.058502355623338e+18,click link in bio for easy menu . . . . #photo #instalike #nature #pmgridchallenge #instagram #instadaily #instatravel #vacation #landscape #flyinghorsedesigncom #travel #photographer… https://www.instagram.com/p/Bpsk5otlQB2/?utm_source=ig_twitter_share&amp;igshid=61r5bl7gjb1y,2018-11-02 23:33:22+00:00,#photo #instalike #nature #pmgridchallenge #instagram #instadaily #instatravel #vacation #landscape #flyinghorsedesigncom #travel #photographer,heywoodphotog,,0,0,https://twitter.com/heywoodphotog/status/1058502355623337984,2,23,33,0,click link in bio for easy menu . . . . #photo #instalike #nature #pmgridchallenge #instagram #instadaily #instatravel #vacation #landscape #flyinghorsedesigncom #travel #photographer… ,0,"Paradise, CA"
,"Paradise, CA",1.058508660983292e+18,Pure joy! Congratulations jessiejean13 from all of us at @AE_Bridal • • • • • #bride #groom #weddingdress #weddingday #bridal #weddingphotography #bridetobe… https://www.instagram.com/aebridal/p/BpsnrOXl8BU/?utm_source=ig_twitter_share&amp;igshid=1ielgpvsa7lzt,2018-11-02 23:58:25+00:00,#bride #groom #weddingdress #weddingday #bridal #weddingphotography #bridetobe,AE_Bridal,@AE_Bridal,0,0,https://twitter.com/AE_Bridal/status/1058508660983291904,2,23,58,0,Pure joy! Congratulations jessiejean13 from all of us at @AE_Bridal • • • • • #bride #groom #weddingdress #weddingday #bridal #weddingphotography #bridetobe… ,0,"Paradise, CA"
,"Paradise, CA",1.0585089106199757e+18,"Just saying... 場所: Chico, California https://www.instagram.com/p/Bpsn-w5H--o/?utm_source=ig_twitter_share&amp;igshid=1thtn0yhgezrl",2018-11-02 23:59:25+00:00,,Highwired,,0,0,https://twitter.com/Highwired/status/1058508910619975680,2,23,59,0,"Just saying... 場所: Chico, California ",0,"Chico, CA"
,Butte County,1.0585090241346847e+18,"We are ON THE MOVE!!! @Oroville, California https://www.instagram.com/p/BpsoBhtFz5l-aVtz545noPURh-sgGYVA5MBlLs0/?utm_source=ig_twitter_share&amp;igshid=8q4o4eyeffxb",2018-11-02 23:59:52+00:00,,SeanC111,,0,0,https://twitter.com/SeanC111/status/1058509024134684672,2,23,59,0,"We are ON THE MOVE!!! @Oroville, California ",0,"Oroville, CA"
,"Paradise, CA",1.0585099300120083e+18,Chico CA Fri Nov 2nd PM Forecast: TONIGHT Mostly Clear Lo 57 SATURDAY Mostly Sunny Hi 83,2018-11-03 00:03:28+00:00,,_ChicoCA,,0,0,https://twitter.com/_ChicoCA/status/1058509930012008448,3,0,3,0,Chico CA Fri Nov 2nd PM Forecast: TONIGHT Mostly Clear Lo 57 SATURDAY Mostly Sunny Hi 83,0,"Chico, CA"
